Date,Hash/Parent Hash,Amount,Receiver,"Fee, Gwei"
10/13/2022 14:33,0x1387b1b724813a1a3cfd6e6df2f951783da6826aff65110cda03346e96c24f31,2715932000,bit24,1883427.53
10/8/2022 17:13,0x0f3f58e69c45fa2f6019d51a28b49ac3e09209db6db1440f0b6f4487e16a829f,2498632000,bit24,362101.1247
10/6/2022 19:45,0x8404201f4a89c5f9de9786abb3066f749ea2a10aa1faf7a87e64ff8f5c7576ee,2395232000,bit24,273182.1434
9/30/2022 10:24,0xd6f0b40df628ba429b3c8c604b1616f253a59e51c048f246f63b6a33ce21a61d,3014532000,bit24,195760.0715
9/29/2022 8:32,0x5e75b9d7b5a61da648bda921cb756be8d1d9d6687b18bcfcb22326e8135ccc91,2626140000,bit24,230658.1064
9/28/2022 10:13,0x9a98f9677837f753d7768fafcbd043e19b86030825acacc8aad8360663f0b993,2643440000,bit24,214545.0052
9/26/2022 11:17,0x247ee84457766e90db53f946b909eef4c330302f5e62cf5b478e93d14b0936c6,2444640000,bit24,138088.7097
9/24/2022 13:44,0xc201b3487b72cbb8ccbbc7beb53f70236c987e1e909fa0ef1e423b8278533d13,2444340000,bit24,134766.7612
9/24/2022 10:36,0x119fbbf6dc1d28bec146f78b3383c16763500c8d15968c14687f872b73790b5c,2782140000,bit24,183494.9421
9/24/2022 10:24,0x47132b2473054b79729f11dcef9b8138d24ff3ba9bc244ec4991a0ebc8c97b67,21901540000,bit24,129517.4759
9/12/2022 9:52,0x7efa3c3796e01e078e88c7b3847d859198818b60aabacd610af465b1e82172d8,2033840000,bit24,231551.7331
9/7/2022 8:13,0x7ca03821318321a0b74899ba0ca8f4760e3150cdc1bd5460d1728484fea1519d,2155840000,bit24,310872.9699
9/4/2022 10:04,0xc7672d66744dbd0d359f6791ab7890a6d96b6ac10927da17cba64458aac67002,2144540000,bit24,181854.5335
8/29/2022 3:52,0x4f90d44c106b581731cd79f6832612463d0149fbcb9bfd2beedd78d88fea6144,2301440000,bit24,262737.7552
8/28/2022 15:44,0x691b314166c8eee8e18d141027b9d73da3ac3422646f1aa90f06868f908bb4e0,2226640000,bit24,269537.5054
8/28/2022 3:52,0xd335bbcd23a72c65daf76f83a0d15b554cae90e2f00997416a8cd47415dc73a3,2835240000,bit24,184114.5806
8/27/2022 9:12,0xce2c87666b344e1c7253c1186ac612a11d29aa6618c226be1a2f51d59eaa99f5,2253040000,bit24,142086.3957
8/27/2022 3:32,0x4e927c32062a3a2dd95495bfa2386d9acf52521e4cdf94a4bc9be9a512fe60fa,2277140000,bit24,216030.1436
8/26/2022 19:52,0xb7e419fa11869a09ee18cc8e4e1a1d383c395e9acb231a80b1973ffb4fea3fdb,2328040000,bit24,247015.0168
8/24/2022 17:24,0x3d746b299bf858976cfb3446814f8695a3808911b1e158e68e0b462fa4daa9c5,2017600000,bit24,332853.6357
8/23/2022 7:24,0x27dee94203cf23595e4be6b500e33a12d74f9b5d0a85b2894952bb0059ee193c,2616300000,bit24,214908.0375
8/21/2022 22:04,0x3bdadb191a866404e773d4dc4437fccd019db2a3ab8ee14b087f5c8ddd0d96b4,2237500000,bit24,196109.0992
8/21/2022 13:52,0x802d9016a357a0e0722796e6359f0c7032e096f1ac9ba068f597a8165c2cdb4f,2356800000,bit24,316051.1246
8/21/2022 10:32,0xaeb5d44503028276990e66389e05bcbd7df79563d1fd308b1626c5611aed0192,2898300000,bit24,100528.9622
8/21/2022 10:14,0x5a28c7db1e18753b1fdee352c4aecdc76c57acdfc6066b18d77ac1f4beaa6a17,2355600000,bit24,133332.508
8/20/2022 9:24,0xaf763cdcb03ccc479c153202bbd03405bffbc0f3b7ecb54c5a74e96b302dbaa6,2035200000,bit24,111536.7369
8/18/2022 7:24,0x0ea44c7865a8493ea733b3f1b3746236214b3caca994cbaaf920b1ae67e254d0,2102000000,bit24,184926.9032
8/17/2022 15:32,0x3772627e7daf0c06edfec5ae094f3dfb689a96f7a509e7e8b89c81f1259b5c0c,1968800000,bit24,178218.6969
8/17/2022 12:04,0xb9d31997e9701ff4b302fe39fd091129a69f19513073a4f142628e15d4a6e07d,2398400000,bit24,245333.2979
8/17/2022 10:24,0x77fd732b1c32a3c33ca388a7ada74bb53ee6874caa23a6c703b856d044f5caf8,1898200000,bit24,142228.9622
8/17/2022 6:24,0xd582d41bfb21721b155272b175d550d7737ada62f3ffda93eca3a8e99a789e40,1647500000,bit24,376738.8608
8/16/2022 4:52,0xaa120dac641a563d801a582022951045a43073e5b0e1efd1168e9e8e5d241fcc,1736400000,bit24,214312.7944
8/15/2022 11:13,0x3d79d2e2afdf818b0de73ca03fe66c624556e7593a97391c7b1b36c5d52f344b,1794400000,bit24,296037.8473
8/15/2022 1:24,0x0579bedccd142754c795e369e729655f597f358071c5dd243d7158ff2856a983,1840700000,bit24,343388.8656
8/14/2022 18:52,0x9aafeb0a4dce4c74bee6a5c1b01248ad8af3c4283608cee0c6062bf0a9a18081,2158900000,bit24,508133.6606
8/14/2022 9:32,0x68ad55c08bd493e72b050f617a16c7d21efea87b3031ee66baa1a87f243c1161,1642400000,bit24,128857.5766
8/14/2022 8:32,0x755d2013a0ab963772ee7b54bb3ed8d35e62a4f9a209abe1c07687598b931f37,1924000000,bit24,128577.0436
8/13/2022 9:32,0x1583b3e316eadea855eefcdd127723ef291c7e4698be65f13d09a3f4c075e521,1899100000,bit24,169287.6518
8/13/2022 1:12,0xa8d040cea198be3f76d1165158cf8f4f0b4badb280f8b456363bf5ffc3ea8243,5000100000,bit24,278093.377
8/12/2022 9:12,0xb0db508c6da8fd30a18fe3942abe10e16267fa2b40cb423dd038b373c7ed28e9,3199900000,bit24,242906.0881
8/11/2022 12:24,0x447af76b6d11a5582f8f1dd383d7b35787cf76999f5b32434edfc753da8c91a6,6906100000,bit24,639434.8611
8/10/2022 11:44,0xb0213d037deb77bb1cc274465019956175835c2a61d535f618a53f91d7ce96b3,2963700000,bit24,278882.157
8/10/2022 1:12,0x230798a8ed936729f6f6fe1840f7c40b93287f7bc04656651c9dc17ef813523b,1909800000,bit24,239583.048
8/9/2022 17:24,0x244fc9452df6b84d49daaab252cf7d0e6a1de34beb5aacebd6ba59482d38abc3,2680800000,bit24,689993.2934
8/7/2022 2:52,0x2687f0b1330cc9a44424b44f0b0dc89f36ccff15d612b1291c54e8ca12948ac4,4006400000,bit24,194335.3909
8/6/2022 9:32,0xe7f67326ca4a506642db63d1becaa11e436b5cd13a30c5393327a7037344b7e5,2012400000,bit24,184555.5933
8/2/2022 16:53,0x6bf408a5867ecc726f0735761d8ca93e9c644fd3f0a563599ebc1c60c976fba0,1997200000,bit24,667366.6669
8/2/2022 5:13,0x420c981a2ff33f74ef2848a76c9576d7449dec614c4c4a2ba4d81135af5ff3b3,2818900000,bit24,171068.4661
8/1/2022 22:52,0xf6cbea959beb82555533e4be6d6ffabe9298c400d183e580110f00646c7b0e54,1966500000,bit24,214774.6362
7/30/2022 20:52,0xb5ae32199ddf42d73ccc13e2899c2671dc41c2cafcfe8004571f7c5e639f83e2,2205700000,bit24,123656.9831
7/30/2022 13:36,0x0c216645856b1096a0bc57a7d3a9616d0024f9f93842cb291dffce3ee109bc91,2452900000,bit24,232841.8674
7/29/2022 20:44,0x5f4289b03664a8f224717e7b19992a01d020c141c63af75c347a13ceb3379d70,2299800000,bit24,271228.351
7/28/2022 22:32,0xd6f4d3775797f029502a8cf4a1f10eafdf359c19e63eb2280a16a8ade8fc7363,2157200000,bit24,301473.9773
7/28/2022 22:12,0x4722ccc7c528f4943bea32604a1d785f19544162ea69b82d52a5df3031dd1de2,2808400000,bit24,742034.6968
7/27/2022 10:12,0xf2a81c5c1a9988272e2a86e96c5e5e18fb10ee51da54fb909d84cddee2583790,5284600000,bit24,110839.6064
7/27/2022 6:04,0x9d97a44dc94a5d4843e47ba2b4ab90918cdfbbd7bb2156a6b166bf19c82d5701,2546000000,bit24,207041.4033
7/26/2022 12:32,0x68faa16a187485749b5f4296df217f15be976921140b946eb771a8500296cb8e,2317400000,bit24,296741.2652
7/25/2022 23:12,0xb077a9c7c6f5832790f4adf3a18a0ce889e95cfe46cff0de926dd3db512576de,3558300000,bit24,634090.1024
7/25/2022 5:52,0x95d9fa5087276879d743cd4865041ae3c20c41c74ba1089780b331a21d47aa76,3681400000,bit24,182658.5546
7/23/2022 4:12,0x7501bbd847f31129e5cb53965092d5c0fe1606bd15ee26b33be3a42ad93c679f,2238800000,bit24,189333.6008
7/20/2022 17:04,0x64af6cb846aa1fb721f742cdbfe77d3d4c4bc110763ab69498338da19e12f204,2582000000,bit24,921617.4532
7/20/2022 2:44,0x43ecb5573886d23ffd31d733df19a6e58968a6214c3f8b827f4ab9b68f67a367,2686800000,bit24,403483.5441
7/18/2022 8:44,0x8f8952d523df7fb21395c55f1255c56f2114033033e933de320059f2ab514ab8,3347600000,bit24,488685.2635
7/18/2022 2:52,0xfda4d02cb2fb39e9d42d694ac366c80e4cb88960d0e3e598d75b879dfe58d86d,2298200000,bit24,516783.65
7/13/2022 13:44,0x08fde07faeebd4466787f31f324c8a8d30d8f19918e81c9e8c4f595ad25f12c2,3302600000,bit24,1192804.925
7/13/2022 12:14,0x562e5dc40e8658542c62c8342af737d6e2ea1b9af6070223bac48eecd583f241,3055400000,bit24,490250.8536
7/12/2022 15:52,0xf0f65a3485509d38f7d5ed372ce9ce269b75ba4cd3163be5ff0baece21718192,3273000000,bit24,590658.6226
7/11/2022 19:33,0xb583b6cf3240c2163c6d2500dba71b00c6238f98e7c21b1af422ea219c7ff474,3165000000,bit24,774265.9699
7/10/2022 18:04,0x823d802ef7c6a31359031f58da204505cb5a9b7ae3d81b16693e3fec34c7735a,4538200000,bit24,438565.1
7/9/2022 10:12,0x2be7958d7e17d85e46ec1e254178902fced0d1afd98235ef825a883709d7034b,3208600000,bit24,499455.3836
7/4/2022 9:24,0x7bc9c2a8a59444c845cd2a56fab70dbe354f5c5026cc344818a847a3b873a1b1,3645100000,bit24,306884.5565
7/2/2022 16:25,0x88de02fe6c224295660ff394bb2c1316859267c718c567857f1acad71abc07d1,3242800000,bit24,426589.3905
7/1/2022 8:26,0x6c91d1d17bc3f451cfff7d092ec429d62902f723d4b56956197512086f41bf70,3620900000,bit24,580126.6223
6/30/2022 19:12,0x0e3d6b9334c954aa68272126cbd7a017dabe8acbd68399c1bd1d21cb6420ee58,3191300000,bit24,847450.2831
6/30/2022 2:52,0xedfa266d738f6bc54434783c0d4706f858b2c10a973a58ddd68084069c527b04,3194000000,bit24,940496.2914
6/29/2022 15:24,0x8ec47fe4d3b289b103894144fa27f7f0e46b724c4c5ff8ef5137abc5f2a417c6,2972800000,bit24,969662.8441
6/29/2022 4:44,0x62bb82a9c259c2104272ad01f844e5c2224eb0512d4f366b5c5b46c8d6cc7c2a,2800000000,bit24,794323.1832
6/28/2022 20:44,0xb1c64c69e7e57eea616172dd3145e58b5ad0770588ed35965ca659d29a1ad80d,2880300000,bit24,887883.8221
6/28/2022 8:24,0x8048f9c9fe4450ba76d532734b004d1fb4321eab94fd5a8c20ed960650bbe286,3186100000,bit24,582567.0304
6/27/2022 18:26,0x78186441d5bfa132a0aa7a4a3a12967ca4247d40425f8efe80a7007868d24b94,2668500000,bit24,1183855.309
6/26/2022 4:24,0x4fd609dace8f6426ee1ba1f91bb7378e1aeee2aa5595644af93c7d96d1e66fcc,4976300000,bit24,375730.3936
6/24/2022 21:04,0x7821d1f068ed9f35fd84d182a6ae2322282b84bce05c55c30781bbbe599e840a,3182800000,bit24,897888.9696
6/23/2022 10:32,0xb66d15fb560cf4e48c5a0915b44056f7a37dd7262137e4743a926f998e7e2c2d,2903100000,bit24,525210.0776
6/23/2022 5:12,0xffb20952179db7bbd6e8a4993837b92d3bf5208e37a1e8beab083411b6f9796c,4183000000,bit24,365547.2851
6/22/2022 15:12,0x410152344d73dec886efe759955b3079fc891409f8d149dabfb103802ecc16ab,2984000000,bit24,840161.2942
6/22/2022 10:12,0xc2b50b34f57dede4178b7a787e2a2420f4bf19d83b4f170fc4a5386d5831ace8,3604600000,bit24,365751.3888
6/20/2022 14:52,0x42c9bd645427a5e9bee14bd1284d48bf91c36f7b8bc6a00b6e79066eb05a8ecb,3099200000,bit24,1224262.933
6/20/2022 10:52,0xc45b5fa2fc477b6ea1ab122790d7bdd10f4aa1d00b1180bc936e6641791d8b41,2893400000,bit24,359081.8826
6/19/2022 19:44,0x17623fdbe76d9182fc589061218591e690d47e4a7dcee4319daf811fd9bdd227,2987400000,bit24,561215.0211
6/19/2022 11:24,0xa24262bd76c5f27ed8b8e45bf5c90ae121d9bd64e1e8d6706a694bc7ab707cc5,3995800000,bit24,348148.6743
6/19/2022 10:25,0xdb5da5b227474def2922e5bdf07cd9cc28e1782de4fcdbf3ff102e0c49f365ba,3171700000,bit24,1176338.691
6/18/2022 19:44,0x2e0d9a076eccfeb6d233d292faca4bfd819e9a8fae494f19ba525f02b7e83553,4170100000,bit24,1288343.739
6/18/2022 11:04,0x6d659a06403aa44407a26d8c34dc7af2789f891e3f7c3bcf92b0ad9ac62baa24,3433400000,bit24,407037.4302
6/18/2022 9:44,0x0ed4222e1a39a93acf751fa32b42d7052d65bd48fb66551c6dfeb3d3cc75679a,3250800000,bit24,499252.6761
6/18/2022 6:54,0x2e01fffc3ba83e53fa1704fbc343f094add5ebb971b0900e4b43f1c56f77fc8d,3009200000,bit24,1721212.789
6/17/2022 15:13,0xb2ae20348661287363b846c271fdbae338c4df921dd92df2d558b47dba2752c1,3680900000,bit24,2062133.912
6/17/2022 5:52,0xa8f9a26fe921ef3f4a41e4dcf24976dbd84f8017bd99156927c5782ea850043a,2983600000,bit24,398709.4292
6/16/2022 18:44,0x195f9304d2ee572eaa3e7432698a2d25730edfbb825bf96f2af7351277cb0db1,2891600000,bit24,819967.3175
6/16/2022 4:32,0x79fa3e8aaf1b333b108b9359d1701034b33820668d9f1e9c70afa34f9b0e6f3f,2660800000,bit24,589925.851
6/15/2022 22:43,0xc436e6d97b4dd22f11d87b7dc416f077c6cb30f0bae6ace35fdbeb03cde4cde5,3333200000,bit24,859893.827
6/15/2022 19:44,0x99f039397b9800fc494e63d029d81e977219d94988d61f75ec39a8321dbf7839,2788400000,bit24,1775576.827
6/15/2022 11:24,0xf2a2df3bfc23ba008a708dd7174fef1d517b92b579d9a475f06cdeeaf3a2c446,3041200000,bit24,1042650.132
6/14/2022 2:31,0xf2dddbd5a4f99992bc0a12888914d011aa945218a432dc80676e5aaf2255a67d,3523700000,bit24,3957464.766
6/13/2022 18:52,0xa61f62e9f2f7d9e21c371cc10d7f1a5e8df27ada8d4624dafbdea84e9f4e4e4e,3506600000,bit24,1020690.078
6/13/2022 10:32,0xe2ef77ad91f32850b9d0b8e05b996fc2dfb8ada22e35fd6d64dffc7af6029547,2836400000,bit24,2621878.394
6/13/2022 9:04,0x89bd6d29faa921b6205f88eb092e637da1fcafbe2c97922aec9a0638cfe86d4a,2796900000,bit24,4795888.782
6/13/2022 7:54,0x3cd5b91fadc8749ca9688d25c12562272eb46f02e394cd43355927843d13a75b,6299600000,bit24,2392577.273
6/12/2022 22:24,0xb8b059baacd7261d44896132f612745a0d0102cf536cb4fcea3e6b1374451d80,2359200000,bit24,856406.4746
6/11/2022 18:43,0x852353a663f469f8860d3f97c4cab13efaceb862cf6172fc94efbd40fe9e21ec,2085700000,bit24,636524.6702
6/11/2022 13:24,0xc64ef0e9f89e169c11a9f7b3092009c767fe4808fd1244668c17ae9822e7836c,2205200000,bit24,604838.7567
6/11/2022 10:12,0x25f44ce8604f3eaf0d659c9af47c839e986613760906aa25b8084ba94ff5acc0,2033500000,bit24,547475.6095
6/10/2022 20:48,0xb1fc020043c201ffc96af4f49858b75e811047213e6961cf98f13d8d1c84ec8f,2020600000,bit24,1165028.399
